,Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,Comments_cleaned,corrected_text,uncorrectable_words,lemmatized
4561,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),1.0,JB Filler stopped to identify fobbing head 128,18,Short Stop,False,False,False,False,True,2022,7,18,10,0,False,jb filler stopped identify fobbing head,job filler stopped identify fobbing head,{},job filler stop identify fob head
4562,Machine Stop,Filler,Filling heads,Underfilling Head (Change),18.0,Head 128 replaced,18,Breakdown,False,False,False,False,True,2022,7,18,11,0,False,head replaced,head replaced,{},head replace
4563,Machine Stop,Filler,In-feed scroll,Cans jammed,29.0,can stuck in scroll,18,Short Stop,False,False,False,False,True,2022,7,19,16,1,False,stuck scroll,stuck scroll,{},stick scroll
4564,Machine Stop,Filler,Filling heads,Fault not listed,12.0,fobbing head investigated found head 109 loose screw cap tightened up and head 98 loose screw cap tightened up also,18,Short Stop,False,False,False,False,True,2022,7,20,21,2,False,fobbing head investigated found head loose screw cap tightened head loose screw cap tightened also,fobbing head investigated found head loose screw cap tightened head loose screw cap tightened also,{},fob head investigate find head loose screw cap tighten head loose screw cap tighten
4565,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,Investigating Fobbing Head. Found Head 145 to be Under Filling. Craft informed. MR.,18,Short Stop,True,False,False,False,False,2022,7,21,7,3,False,investigating fobbing head found head filling craft informed mr,investigating fobbing head found head filling craft informed mr,{},investigate fob head find head filling craft inform mr
4566,Machine Stop,Filler,Lubrication issues,Lubrication failure,25.0,engineer manual top up of central lubrication,18,Breakdown,False,False,True,False,False,2022,7,22,12,4,False,engineer manual top central lubrication,engineer manual top central lubrication,{},engineer manual central lubrication
4567,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),3.0,Investigating Fobbing Head. Found Filling Head 122 to be Under Filling. Craft informed but are busy in Cell 2. MR.,18,Short Stop,True,False,False,False,False,2022,7,22,20,4,False,investigating fobbing head found filling head filling craft informed busy cell mr,investigating fobbing head found filling head filling craft informed busy cell mr,{},investigate fob head find fill head filling craft inform busy cell mr
4568,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,Investigatingb Fobbing Head. Found Filling Head 122 Under Filling. Craft informed but are busy in Cell 2. MR.,18,Short Stop,True,False,False,False,False,2022,7,23,19,5,True,investigatingb fobbing head found filling head filling craft informed busy cell mr,investigating fobbing head found filling head filling craft informed busy cell mr,{},investigate fob head find fill head filling craft inform busy cell mr
4569,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,Fibre Washer replaced on Filling Head 122 due to Under Filling.,18,Breakdown,True,False,False,False,False,2022,7,23,21,5,True,fibre washer replaced filling head due filling,fibre washer replaced filling head due filling,{},fibre washer replace fill head fill
4570,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,Investigating Fobbing Head. Found Filling Head 7 to be Under Filling. Craft informed but are busy.,18,Short Stop,True,False,False,False,False,2022,7,23,22,5,True,investigating fobbing head found filling head filling craft informed busy,investigating fobbing head found filling head filling craft informed busy,{},investigate fob head find fill head filling craft inform busy
4571,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),5.0,JB Filler stopped to identify fobbing head 145,18,Short Stop,False,True,False,False,False,2022,7,24,17,6,True,jb filler stopped identify fobbing head,job filler stopped identify fobbing head,{},job filler stop identify fob head
4572,Machine Stop,Filler,Filling heads,Fault not listed,6.0,Head 148 fobbing - Co2 lever nut tightened,18,Breakdown,False,False,True,False,False,2022,7,24,22,6,True,head fobbing co lever nut tightened,head fobbing co lever nut tightened,{},head fob co lever nut tighten
4573,Machine Stop,Filler,Scroll,Fault not listed,1.0,can jammed in scroll when filler went on builback,18,Short Stop,False,False,True,False,False,2022,7,25,3,0,False,jammed scroll filler went builback,jammed scroll filler went fullback,{},jammed scroll filler go fullback
4574,Machine Stop,Filler,Lubrication issues,Lubrication failure,60.0,Crafts over ran whilst completing a PM,18,Short Stop,True,False,False,False,False,2022,7,26,13,1,False,crafts ran whilst completing pm,crafts ran whilst completing pm,{},craft run whilst complete pm
4575,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),20.0,JB Filler stopped several times by crafts to identify multiple fobbing heads,18,Short Stop,False,False,False,False,True,2022,7,26,18,1,False,jb filler stopped several times crafts identify multiple fobbing heads,job filler stopped several times crafts identify multiple fobbing heads,{},job filler stop time craft identify multiple fobbing head
4576,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),16.0,JB Filler stopped to identify fobbing head 128 - crafts informed,18,Short Stop,False,False,False,False,True,2022,7,27,8,2,False,jb filler stopped identify fobbing head crafts informed,job filler stopped identify fobbing head crafts informed,{},job filler stop identify fob head craft inform
4577,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),9.0,"JB Filler stopped to identify fobbing heads 52,84",18,Short Stop,False,False,False,False,True,2022,7,27,12,2,False,jb filler stopped identify fobbing heads,job filler stopped identify fobbing heads,{},job filler stop identify fob head
4578,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,JB Filler stopped to identify fobbing heads,18,Short Stop,False,False,False,False,True,2022,7,27,18,2,False,jb filler stopped identify fobbing heads,job filler stopped identify fobbing heads,{},job filler stop identify fob head
4579,Machine Stop,Filler,Lubrication issues,Fault not listed,6.0,Engineers carying out Central Lubrication and Seamer PMs.,18,Short Stop,True,False,False,False,False,2022,7,28,11,3,False,engineers carying central lubrication seamer pms,engineers carrying central lubrication steamer pms,{},engineer carry central lubrication steamer pm
4580,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,Investigating Fobbing Head. Found Filling Head 96 to be Under Filling. Craft informed. MR.,18,Short Stop,True,False,False,False,False,2022,7,28,17,3,False,investigating fobbing head found filling head filling craft informed mr,investigating fobbing head found filling head filling craft informed mr,{},investigate fob head find fill head filling craft inform mr
4581,Machine Stop,Filler,Filling heads,Underfilling Head (Change),5.0,JB Filler stopped to identify fobbing head 145,18,Short Stop,False,False,False,False,True,2022,7,28,19,3,False,jb filler stopped identify fobbing head,job filler stopped identify fobbing head,{},job filler stop identify fob head
4582,Machine Stop,Filler,Filling heads,Fault not listed,53.0,no water to green rollers,18,Short Stop,True,False,False,False,False,2022,7,29,9,4,False,water green rollers,water green rollers,{},water green roller
4583,Machine Stop,Filler,Filling heads,Fault not listed,82.0,crafts checks the sensor and filler and green rollers cleaned,18,Short Stop,True,False,False,False,False,2022,7,29,11,4,False,crafts checks sensor filler green rollers cleaned,crafts checks sensor filler green rollers cleaned,{},craft check sensor filler green roller clean
4584,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),3.0,JB Filer stopped to identify fobbing head,18,Short Stop,False,False,False,False,True,2022,7,29,21,4,False,jb filer stopped identify fobbing head,job filer stopped identify fobbing head,{},job filer stop identify fob head
4585,Machine Stop,Filler,Bowl pressure,Fault not listed,13.0,JB Waste discharge overflowing on startup,18,Short Stop,False,False,False,False,True,2022,7,30,0,5,True,jb waste discharge overflowing startup,job waste discharge overflowing startup,{},job waste discharge overflowing startup
4586,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),3.0,JB Filler stopped to identify fobbing head 84,18,Short Stop,False,False,False,False,True,2022,7,30,3,5,True,jb filler stopped identify fobbing head,job filler stopped identify fobbing head,{},job filler stop identify fob head
4587,Machine Stop,Filler,Starwheel,Fault not listed,16.0,"Can Jammed in starwheel damaging all incoming cans causing filler crash. Stopped filler, Removed jammed can from starwheel, Cleared damaged cans and restarted.",18,Breakdown,False,False,True,False,False,2022,7,30,12,5,True,jammed starwheel damaging incoming cans causing filler crash stopped filler removed jammed starwheel cleared damaged cans restarted,jammed gearwheel damaging incoming cans causing filler crash stopped filler removed jammed gearwheel cleared damaged cans restarted,{},jammed gearwheel damaging incoming can cause filler crash stop filler remove jammed gearwheel clear damage can restart
4588,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),12.0,head 117,18,Breakdown,True,False,False,False,False,2022,7,31,20,6,True,head,head,{},head
4589,Machine Stop,Filler,Control panel,Fault not listed,18.0,Crafts investigating issue with water lube switch,18,Short Stop,False,True,False,False,False,2022,8,1,8,0,False,crafts investigating issue water lube switch,crafts investigating issue water lube switch,{},craft investigate issue water lube switch
4590,Machine Stop,Filler,Filling heads,Underfilling Head (Change),18.0,CHECKING HEADS FOR UNDERFILLS,18,Short Stop,False,False,False,False,True,2022,8,4,11,3,False,checking heads underfills,checking heads undersells,{},check head undersell
4591,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),13.0,"crafts changing fibre washers on fobbing heads 33,78",18,Breakdown,False,False,False,False,True,2022,8,4,12,3,False,crafts changing fibre washers fobbing heads,crafts changing fibre washers fobbing heads,{},craft change fibre washer fob head
4592,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,stopped to investigate fobbing head,18,Short Stop,False,False,False,False,True,2022,8,4,13,3,False,stopped investigate fobbing head,stopped investigate fobbing head,{},stop investigate fob head
